slug,title,year,rating
scary-movie-2026,"Scary Movie",2026,0.5
disclosure-day,"Disclosure Day",2026,2
ladies-first-2026,"Ladies First",2026,1
kylie-2026,"Kylie",2026,3.5
passenger-2026,"Passenger",2026,1
masters-of-the-universe-2026,"Masters of the Universe",2026,2.5
star-wars-the-mandalorian-and-grogu,"Star Wars: The Mandalorian and Grogu",2026,2.5
the-punisher-one-last-kill,"The Punisher: One Last Kill",2026,3
backrooms-2026,"Backrooms",2026,3.5
mortal-kombat-ii,"Mortal Kombat II",2026,2
apex-2026,"Apex",2026,3
hulk-hogan-real-american-2026,"Hulk Hogan: Real American",2026,2.5
the-devil-wears-prada-2,"The Devil Wears Prada 2",2026,2
the-sheep-detectives,"The Sheep Detectives",2026,3.5
balls-up-2026,"Balls Up",2026,1.5
michael-2026,"Michael",2026,2
thrash-2026,"Thrash",2026,2.5
mother-mary-2026,"Mother Mary",2026,2
trust-me-the-false-prophet-2026,"Trust Me: The False Prophet",2026,2.5
untold-chess-mates,"Untold: Chess Mates",2026,2.5
lee-cronins-the-mummy,"Lee Cronin's The Mummy",2026,4
outcome,"Outcome",2026,1.5
the-super-mario-galaxy-movie,"The Super Mario Galaxy Movie",2026,1.5
the-truth-and-tragedy-of-moriah-wilson,"The Truth and Tragedy of Moriah Wilson",2026,3
the-drama,"The Drama",2026,3
they-will-kill-you,"They Will Kill You",2026,3
ready-or-not-2-here-i-come,"Ready or Not 2: Here I Come",2026,2.5
pretty-lethal,"Pretty Lethal",2026,3
barbara-becoming-shirin-david,"Barbara - Becoming Shirin David",2026,2
project-hail-mary,"Project Hail Mary",2026,3
the-bride-2026,"The Bride!",2026,2
scream-7,"Scream 7",2026,1
hoppers,"Hoppers",2026,3
rose-2026,"Rose",2026,3.5
war-machine-2026,"War Machine",2026,3
goat-2026,"GOAT",2026,3
iron-lung,"Iron Lung",2026,3
crime-101,"Crime 101",2026,3.5
shelter-2026,"Shelter",2026,2.5
wuthering-heights-2026,"Wuthering Heights",2026,0.5
the-wrecking-crew-2026,"The Wrecking Crew",2026,2.5
take-that,"Take That",2026,3.5
cold-storage-2026,"Cold Storage",2026,2.5
send-help,"Send Help",2026,3.5
return-to-silent-hill,"Return to Silent Hill",2026,1
kidnapped-elizabeth-smart,"Kidnapped: Elizabeth Smart",2026,3
mercy-2026,"Mercy",2026,2
the-rip-2026,"The Rip",2026,2.5
28-years-later-the-bone-temple,"28 Years Later: The Bone Temple",2026,3
greenland-2-migration,"Greenland 2: Migration",2026,2
dave-chappelle-the-unstoppable,"Dave Chappelle: The Unstoppable...",2025,2
anaconda-2025,"Anaconda",2025,1.5
im-chevy-chase-and-youre-not,"I'm Chevy Chase and You're Not",2025,3
five-nights-at-freddys-2,"Five Nights at Freddy's 2",2025,1.5
sean-combs-the-reckoning,"Sean Combs: The Reckoning",2025,3.5
avatar-fire-and-ash,"Avatar: Fire and Ash",2025,2.5
keeper-2025,"Keeper",2025,3
being-eddie,"Being Eddie",2025,3
wicked-for-good,"Wicked: For Good",2025,2.5
the-running-man-2025,"The Running Man",2025,2.5
now-you-see-me-now-you-dont-2025,"Now You See Me: Now You Don't",2025,1.5
predator-badlands,"Predator: Badlands",2025,2.5
babo-the-haftbefehl-story,"Babo: The Haftbefehl Story",2025,3
is-this-thing-on-2025,"Is This Thing On?",2025,4
the-talented-mr-f,"The Talented Mr. F",2025,2.5
marty-supreme,"Marty Supreme",2025,4.5
tron-ares,"TRON: Ares",2025,1.5
monster-the-ed-gein-story,"Monster: The Ed Gein Story",2025,2
desert-warrior-2025,"Desert Warrior",2025,2
whistle-2025-1,"Whistle",2025,2.5
good-luck-have-fun-dont-die,"Good Luck, Have Fun, Don't Die",2025,3.5
silent-night-deadly-night-2025,"Silent Night, Deadly Night",2025,2.5
sisu-road-to-revenge,"Sisu: Road to Revenge",2025,3
black-phone-2,"Black Phone 2",2025,2
v-h-s-halloween,"V/H/S/Halloween",2025,2.5
primate-2025,"Primate",2025,2
the-tank-2025,"The Tank",2025,3
him-2025,"HIM",2025,2
aka-charlie-sheen,"aka Charlie Sheen",2025,3
dust-bunny,"Dust Bunny",2025,3.5
one-battle-after-another,"One Battle After Another",2025,5
the-long-walk-2025,"The Long Walk",2025,2
i-swear,"I Swear",2025,4
the-furious,"The Furious",2025,4.5
nuremberg-2025,"Nuremberg",2025,1.5
eternity-2025-1,"Eternity",2025,2.5
obsession-2025,"Obsession",2025,4.5
wake-up-dead-man,"Wake Up Dead Man",2025,4
roofman,"Roofman",2025,3.5
good-fortune-2025,"Good Fortune",2025,4
the-lost-bus,"The Lost Bus",2025,3.5
a-house-of-dynamite,"A House of Dynamite",2025,3.5
the-conjuring-last-rites,"The Conjuring: Last Rites",2025,2
the-testament-of-ann-lee,"The Testament of Ann Lee",2025,4
the-smashing-machine-2025,"The Smashing Machine",2025,3
the-wizard-of-the-kremlin,"The Wizard of the Kremlin",2025,3
frankenstein-2025,"Frankenstein",2025,3.5
no-other-choice-2025,"No Other Choice",2025,3.5
hamnet,"Hamnet",2025,3.5
the-last-viking-2025,"The Last Viking",2025,4
springsteen-deliver-me-from-nowhere,"Springsteen: Deliver Me from Nowhere",2025,4
ballad-of-a-small-player,"Ballad of a Small Player",2025,2.5
jay-kelly,"Jay Kelly",2025,3
bugonia,"Bugonia",2025,3
unknown-number-the-high-school-catfish,"Unknown Number: The High School Catfish",2025,3.5
eenie-meanie,"Eenie Meanie",2025,3
the-truth-about-jussie-smollett,"The Truth About Jussie Smollett?",2025,3
deathstalker-2025,"Deathstalker",2025,2.5
fit-for-tv-the-reality-of-the-biggest-loser,"Fit for TV: The Reality of the Biggest Loser",2025,2.5
manitous-canoe,"Manitou's Canoe",2025,3
night-always-comes,"Night Always Comes",2025,2
nobody-2,"Nobody 2",2025,3
dead-of-winter-2025,"Dead of Winter",2025,3
caught-stealing,"Caught Stealing",2025,3.5
weapons-2025,"Weapons",2025,4
dracula-2025,"Dracula",2025,2.5
war-of-the-worlds-2025,"War of the Worlds",2025,0.5
the-bad-guys-2,"The Bad Guys 2",2025,3
the-naked-gun,"The Naked Gun",2025,2
happy-gilmore-2,"Happy Gilmore 2",2025,2.5
the-fantastic-4-first-steps,"The Fantastic 4: First Steps",2025,3
i-know-what-you-did-last-summer-2025,"I Know What You Did Last Summer",2025,2
brick-2025,"Brick",2025,2
the-old-guard-2,"The Old Guard 2",2025,1
smurfs,"Smurfs",2025,2
heads-of-state,"Heads of State",2025,2.5
m3gan-20,"M3GAN 2.0",2025,2.5
superman-2025,"Superman",2025,2.5
28-years-later,"28 Years Later",2025,3.5
jurassic-world-rebirth,"Jurassic World Rebirth",2025,2.5
f1,"F1",2025,3
materialists,"Materialists",2025,1.5
titan-the-oceangate-submersible-disaster,"Titan: The OceanGate Submersible Disaster",2025,2.5
how-to-train-your-dragon-2025,"How to Train Your Dragon",2025,4
predator-killer-of-killers,"Predator: Killer of Killers",2025,3.5
stans,"Stans",2025,2.5
the-mastermind-2025,"The Mastermind",2025,3.5
ballerina-2025,"Ballerina",2025,2.5
sentimental-value-2025,"Sentimental Value",2025,4
it-was-just-an-accident,"It Was Just an Accident",2025,3.5
alpha-2025,"Alpha",2025,2.5
splitsville,"Splitsville",2025,3.5
highest-2-lowest,"Highest 2 Lowest",2025,1
fountain-of-youth-2025,"Fountain of Youth",2025,1
the-secret-agent-2025,"The Secret Agent",2025,3
exit-8,"Exit 8",2025,3
the-phoenician-scheme,"The Phoenician Scheme",2025,3
nouvelle-vague-2025,"Nouvelle Vague",2025,3
die-my-love,"Die My Love",2025,2.5
lilo-stitch-2025,"Lilo & Stitch",2025,3
arco,"Arco",2025,3
eddington,"Eddington",2025,3
amrum,"Amrum",2025,3.5
bring-her-back,"Bring Her Back",2025,3.5
sirat-2025,"Sirāt",2025,2.5
love-death-robots-for-he-can-creep,"Love, Death & Robots: For He Can Creep",2025,2
love-death-robots-how-zeke-got-religion,"Love, Death & Robots: How Zeke Got Religion",2025,3.5
love-death-robots-the-screaming-of-the-tyrannosaur,"Love, Death & Robots: The Screaming of the Tyrannosaur",2025,2
love-death-robots-golgotha,"Love, Death & Robots: Golgotha",2025,2.5
love-death-robots-the-other-large-thing,"Love, Death & Robots: The Other Large Thing",2025,2
love-death-robots-400-boys,"Love, Death & Robots: 400 Boys",2025,3.5
love-death-robots-cant-stop,"Love, Death & Robots: Can't Stop",2025,2.5
love-death-robots-close-encounters-of-the,"Love, Death & Robots: Close Encounters of the Mini Kind",2025,3
love-death-robots-spider-rose,"Love, Death & Robots: Spider Rose",2025,3
final-destination-bloodlines,"Final Destination Bloodlines",2025,3.5
wick-is-pain,"Wick Is Pain",2025,3.5
karate-kid-legends,"Karate Kid: Legends",2025,3
mission-impossible-the-final-reckoning,"Mission: Impossible – The Final Reckoning",2025,2.5
havoc-2025,"Havoc",2025,3
until-dawn-2025,"Until Dawn",2025,2.5
thunderbolts,"Thunderbolts*",2025,3.5
black-mirror-bete-noire,"Black Mirror: Bête Noire",2025,3
black-mirror-common-people,"Black Mirror: Common People",2025,3.5
g20,"G20",2025,2
sinners-2025,"Sinners",2025,3.5
the-amateur-2025,"The Amateur",2025,2
a-minecraft-movie,"A Minecraft Movie",2025,2.5
number-one-on-the-call-sheet,"Number One on the Call Sheet",2025,2.5
the-woman-in-the-yard,"The Woman in the Yard",2025,3
a-working-man,"A Working Man",2025,0.5
screamboat,"Screamboat",2025,1.5
snow-white-2025,"Snow White",2025,2.5
adolescence-2025,"Adolescence",2025,3.5
the-alto-knights,"The Alto Knights",2025,3
warfare,"Warfare",2025,3.5
ash-2025,"Ash",2025,2.5
clown-in-a-cornfield,"Clown in a Cornfield",2025,2
black-bag-2025,"Black Bag",2025,2.5
drop-2025,"Drop",2025,2
good-boy-2025,"Good Boy",2025,2.5
redux-redux,"Redux Redux",2025,2.5
the-accountant-2025,"The Accountant²",2025,3
death-of-a-unicorn,"Death of a Unicorn",2025,3.5
it-ends,"It Ends",2025,3
another-simple-favor,"Another Simple Favor",2025,0.5
crunch-traum-und-albtraum-in-der-gaming-industrie,"Crunch - Traum und Albtraum in der Gaming-Industrie",2025,2.5
novocaine-2025,"Novocaine",2025,3
in-the-lost-lands,"In the Lost Lands",2025,1
last-breath-2025,"Last Breath",2025,3
the-electric-state,"The Electric State",2025,2
cleaner-2025,"Cleaner",2025,1.5
delicious-2025,"Delicious",2025,2
mickey-17,"Mickey 17",2025,3
the-monkey-2025,"The Monkey",2025,3
the-light-2025,"The Light",2025,1.5
the-gorge-2025,"The Gorge",2025,2.5
captain-america-brave-new-world,"Captain America: Brave New World",2025,2
surviving-black-hawk-down,"Surviving Black Hawk Down",2025,3
ne-zha-2,"Ne Zha 2",2025,4
american-manhunt-oj-simpson,"American Manhunt: O.J. Simpson",2025,3.5
together-2025,"Together",2025,4
the-legend-of-ochi,"The Legend of Ochi",2025,4
the-perfect-neighbour,"The Perfect Neighbor",2025,3
the-ugly-stepsister,"The Ugly Stepsister",2025,4
flight-risk-2025,"Flight Risk",2025,1.5
companion-2025,"Companion",2025,3
wolf-man-2025,"Wolf Man",2025,2.5
back-in-action-2025,"Back in Action",2025,1.5
den-of-thieves-2-pantera,"Den of Thieves 2: Pantera",2025,2.5
george-a-romeros-resident-evil,"George A. Romero's Resident Evil",2025,1
mein-name-ist-otto,"Mein Name ist Otto",2024,2.5
fight-or-flight-2024,"Fight or Flight",2024,2
marco-2024,"Marco",2024,2
a-complete-unknown,"A Complete Unknown",2024,3
secret-level-armored-core-asset-management,"Secret Level - Armored Core: Asset Management",2024,2.5
secret-level-crossfire-good-conflict,"Secret Level - Crossfire: Good Conflict",2024,2.5
secret-level-warhammer-40000-and-they-shall,"Secret Level - Warhammer 40,000: And They Shall Know No Fear",2024,3.5
secret-level-pac-man-circle,"Secret Level - PAC-MAN: Circle",2024,3.5
secret-level-new-world-the-once-and-future,"Secret Level - New World: The Once and Future King",2024,3.5
secret-level-unreal-tournament-xan,"Secret Level - Unreal Tournament: Xan",2024,2.5
secret-level-sifu-it-takes-a-life,"Secret Level - Sifu: It Takes a Life",2024,3
secret-level-dungeons-dragons-the-queens,"Secret Level - Dungeons & Dragons: The Queen's Cradle",2024,3
mufasa-the-lion-king,"Mufasa: The Lion King",2024,3
carry-on-2024,"Carry-On",2024,3.5
kraven-the-hunter,"Kraven the Hunter",2024,1
the-lord-of-the-rings-the-war-of-the-rohirrim,"The Lord of the Rings: The War of the Rohirrim",2024,2
its-in-the-game-madden-nfl,"It's in the Game: Madden NFL",2024,3
striking-rescue,"Striking Rescue",2024,2
nosferatu-2024,"Nosferatu",2024,3.5
red-one,"Red One",2024,1.5
here-2024,"Here",2024,2
dont-move-2024,"Don't Move",2024,2
music-by-john-williams,"Music by John Williams",2024,3
venom-the-last-dance,"Venom: The Last Dance",2024,1
gladiator-ii,"Gladiator II",2024,2
wicked-2024,"Wicked",2024,2.5
smile-2-2024,"Smile 2",2024,3.5
hagen-2024,"Hagen",2024,3
caddo-lake,"Caddo Lake",2024,3.5
blitz-2024,"Blitz",2024,2.5
the-menendez-brothers,"The Menendez Brothers",2024,3.5
the-platform-2,"The Platform 2",2024,2.5
salems-lot-2024,"Salem's Lot",2024,2
mr-mcmahon,"Mr. McMahon",2024,3.5
apartment-7a,"Apartment 7A",2024,2
v-h-s-beyond,"V/H/S/Beyond",2024,3
terrifier-3,"Terrifier 3",2024,2
monsters-2024,"Monsters: The Lyle and Erik Menendez Story",2024,4.5
never-let-go-2024,"Never Let Go",2024,2
in-vogue-the-90s,"In Vogue: The 90s",2024,3
the-killers-game,"The Killer's Game",2024,2
into-the-fire-the-lost-daughter,"Into the Fire: The Lost Daughter",2024,2
the-shadow-strays,"The Shadow Strays",2024,2.5
the-assessment-2024,"The Assessment",2024,2.5
heretic-2024,"Heretic",2024,2.5
the-wild-robot,"The Wild Robot",2024,4
transformers-one,"Transformers One",2024,2.5
the-life-of-chuck,"The Life of Chuck",2024,2.5
the-last-showgirl,"The Last Showgirl",2024,2
joker-folie-a-deux,"Joker: Folie à Deux",2024,2
speak-no-evil-2024,"Speak No Evil",2024,2.5
the-brutalist,"The Brutalist",2024,3.5
wolfs,"Wolfs",2024,2.5
the-order-2024,"The Order",2024,3.5
saturday-night-2024,"Saturday Night",2024,2.5
nickel-boys,"Nickel Boys",2024,3
piece-by-piece-2024,"Piece By Piece",2024,2.5
better-man-2024,"Better Man",2024,3.5
babygirl-2024,"Babygirl",2024,3.5
conclave,"Conclave",2024,4
hellboy-the-crooked-man,"Hellboy: The Crooked Man",2024,3
september-5,"September 5",2024,3
beetlejuice-beetlejuice,"Beetlejuice Beetlejuice",2024,3
rebel-ridge,"Rebel Ridge",2024,3.5
the-killer-2024,"The Killer",2024,2.5
the-crow-2024,"The Crow",2024,0.5
subservience-2024,"Subservience",2024,1.5
alien-romulus,"Alien: Romulus",2024,3.5
milk-serial,"Milk & Serial",2024,3.5
blink-twice,"Blink Twice",2024,3.5
borderlands-2024,"Borderlands",2024,0.5
the-mouse-trap,"The Mouse Trap",2024,0.5
it-ends-with-us,"It Ends with Us",2024,1.5
deadpool-wolverine,"Deadpool & Wolverine",2024,2.5
shelby-oaks,"Shelby Oaks",2024,2.5
trap-2024,"Trap",2024,2
longlegs,"Longlegs",2024,4
twisters,"Twisters",2024,2.5
a-quiet-place-day-one,"A Quiet Place: Day One",2024,3
maxxxine,"MaXXXine",2024,3
beverly-hills-cop-axel-f,"Beverly Hills Cop: Axel F",2024,3
trigger-warning,"Trigger Warning",2024,1.5
despicable-me-4,"Despicable Me 4",2024,2
memoir-of-a-snail,"Memoir of a Snail",2024,3
under-paris,"Under Paris",2024,2
the-watchers-2024,"The Watchers",2024,2
atlas-2024,"Atlas",2024,1
flow-2024,"Flow",2024,4.5
bad-boys-ride-or-die,"Bad Boys: Ride or Die",2024,2
anora,"Anora",2024,3.5
the-apprentice-2024,"The Apprentice",2024,2.5
horizon-an-american-saga-chapter-1,"Horizon: An American Saga – Chapter 1",2024,2
the-substance,"The Substance",2024,4
the-surfer-2024,"The Surfer",2024,3
emilia-perez,"Emilia Pérez",2024,1.5
kinds-of-kindness,"Kinds of Kindness",2024,3
megalopolis-2024,"Megalopolis",2024,1.5
ashley-madison-sex-lies-scandal,"Ashley Madison: Sex, Lies & Scandal",2024,2.5
hollywood-con-queen,"Hollywood Con Queen",2024,2
if-2024,"IF",2024,2.5
furiosa-a-mad-max-saga,"Furiosa: A Mad Max Saga",2024,3
kingdom-of-the-planet-of-the-apes,"Kingdom of the Planet of the Apes",2024,3.5
twilight-of-the-warriors-walled-in,"Twilight of the Warriors: Walled In",2024,4
tarot-2024,"Tarot",2024,1.5
unfrosted,"Unfrosted",2024,2.5
sayara,"Saýara",2024,2
humane-2024,"Humane",2024,2.5
baby-reindeer,"Baby Reindeer",2024,4
what-jennifer-did,"What Jennifer Did",2024,2.5
the-ministry-of-ungentlemanly-warfare,"The Ministry of Ungentlemanly Warfare",2024,3
abigail-2024,"Abigail",2024,3
rebel-moon-part-two-the-scargiver,"Rebel Moon – Part Two: The Scargiver",2024,1.5
sting-2024,"Sting",2024,2
challengers,"Challengers",2024,4.5
the-first-omen,"The First Omen",2024,3.5
godzilla-kong-the-new-empire,"Godzilla × Kong: The New Empire",2024,2.5
chantal-in-fairyland,"Chantal in Fairyland",2024,1.5
civil-war-2024,"Civil War",2024,2.5
ghostbusters-frozen-empire,"Ghostbusters: Frozen Empire",2024,2.5
the-fall-guy-2024,"The Fall Guy",2024,2
immaculate-2024,"Immaculate",2024,1.5
winnie-the-pooh-blood-and-honey-2,"Winnie-the-Pooh: Blood and Honey 2",2024,1
monkey-man,"Monkey Man",2024,2.5
azrael-2024,"Azrael",2024,3
road-house-2024,"Road House",2024,3.5
damsel-2024,"Damsel",2024,2
kung-fu-panda-4,"Kung Fu Panda 4",2024,3
imaginary-2024,"Imaginary",2024,1
the-greatest-love-story-never-told,"The Greatest Love Story Never Told",2024,1
drive-away-dolls,"Drive-Away Dolls",2024,3
ricky-stanicky,"Ricky Stanicky",2024,1.5
spaceman-2024,"Spaceman",2024,2.5
the-devils-bath,"The Devil's Bath",2024,3.5
arthur-the-king-2024,"Arthur the King",2024,3
dying-2024,"Dying",2024,2.5
cuckoo-2024,"Cuckoo",2024,2.5
madame-web,"Madame Web",2024,1
land-of-bad,"Land of Bad",2024,2.5
lover-stalker-killer,"Lover, Stalker, Killer",2024,2.5
dune-part-two,"Dune: Part Two",2024,3.5
lisa-frankenstein,"Lisa Frankenstein",2024,3
argylle,"Argylle",2024,1.5
bob-marley-one-love,"Bob Marley: One Love",2024,2.5
in-a-violent-nature,"In a Violent Nature",2024,2.5
super-man-the-christopher-reeve-story,"Super/Man: The Christopher Reeve Story",2024,3
a-different-man,"A Different Man",2024,3.5
a-real-pain,"A Real Pain",2024,4
love-lies-bleeding-2024,"Love Lies Bleeding",2024,4
the-greatest-night-in-pop,"The Greatest Night in Pop",2024,3.5
sixty-minutes,"Sixty Minutes",2024,2.5
kneecap,"Kneecap",2024,4
i-saw-the-tv-glow,"I Saw the TV Glow",2024,2
american-nightmare-2024-1,"American Nightmare",2024,3
echo-2024-1,"Echo",2024,2.5
the-beekeeper-2024,"The Beekeeper",2024,0.5
mean-girls-2024,"Mean Girls",2024,1.5
night-swim-2024,"Night Swim",2024,2
beckenbauer,"Beckenbauer",2024,3
aquaman-and-the-lost-kingdom,"Aquaman and the Lost Kingdom",2023,2.5
the-family-plan,"The Family Plan",2023,2
anyone-but-you,"Anyone But You",2023,1.5
girl-you-know-its-true,"Girl You Know It's True",2023,3.5
rebel-moon-part-one-a-child-of-fire,"Rebel Moon – Part One: A Child of Fire",2023,1.5
die-viva-story-zu-geil-fur-diese-welt,"Die VIVA-Story - Zu geil für diese Welt!",2023,2.5
silent-night-2023-1,"Silent Night",2023,2
wonka,"Wonka",2023,3.5
scott-pilgrim-takes-off-2023,"Scott Pilgrim Takes Off",2023,3.5
leo-2023,"Leo",2023,1.5
napoleon-2023,"Napoleon",2023,3
escaping-twin-flames,"Escaping Twin Flames",2023,3
the-iron-claw-2023,"The Iron Claw",2023,4
wish-2023,"Wish",2023,1.5
the-marvels,"The Marvels",2023,1.5
thanksgiving-2023,"Thanksgiving",2023,1.5
blue-eye-samurai,"BLUE EYE SAMURAI",2023,4.5
till-murder-do-us-part-soering-vs-haysom,"Till Murder Do Us Part: Soering vs. Haysom",2023,3
godzilla-minus-one,"Godzilla Minus One",2023,3.5
south-park-joining-the-panderverse,"South Park: Joining the Panderverse",2023,2.5
leave-the-world-behind-2023,"Leave the World Behind",2023,3
five-nights-at-freddys,"Five Nights at Freddy's",2023,2
leo-2023-1,"Leo",2023,3
mortal-kombat-legends-cage-match,"Mortal Kombat Legends: Cage Match",2023,3.5
migration-2023,"Migration",2023,4
the-fall-of-the-house-of-usher-2023,"The Fall of the House of Usher",2023,3.5
taylor-swift-the-eras-tour,"Taylor Swift: The Eras Tour",2023,3.5
dark-harvest-2023,"Dark Harvest",2023,2.5
beckham,"Beckham",2023,4
the-exorcist-believer,"The Exorcist: Believer",2023,1
falling-into-place,"Falling into Place",2023,2.5
foe-2023,"Foe",2023,3
the-marsh-kings-daughter,"The Marsh King's Daughter",2023,2
the-rat-catcher-2023,"The Rat Catcher",2023,3
saw-x,"Saw X",2023,2.5
the-swan-2023,"The Swan",2023,3.5
stopmotion,"Stopmotion",2023,2.5
pet-sematary-bloodlines,"Pet Sematary: Bloodlines",2023,1.5
strange-darling,"Strange Darling",2023,2
the-continental-from-the-world-of-john-wick,"The Continental: From the World of John Wick",2023,2.5
v-h-s-85,"V/H/S/85",2023,2
the-toxic-avenger-2023,"The Toxic Avenger",2023,2
no-one-will-save-you,"No One Will Save You",2023,2.5
inside-the-game-cyberpunk-2077-phantom-liberty,"Inside the Game - Cyberpunk 2077: Phantom Liberty",2023,2
the-creator-2023,"The Creator",2023,4.5
sly-2023,"Sly",2023,2.5
expend4bles,"Expend4bles",2023,1
when-evil-lurks,"When Evil Lurks",2023,3.5
a-haunting-in-venice,"A Haunting in Venice",2023,3
pain-hustlers,"Pain Hustlers",2023,2.5
the-burial,"The Burial",2023,2.5
sing-sing-2023,"Sing Sing",2023,4.5
next-goal-wins-2023,"Next Goal Wins",2023,3
boy-kills-world,"Boy Kills World",2023,2.5
dream-scenario,"Dream Scenario",2023,2.5
society-of-the-snow,"Society of the Snow",2023,3
american-fiction,"American Fiction",2023,4
infested-2023,"Infested",2023,4
dumb-money,"Dumb Money",2023,3
kill-2023-1,"Kill",2023,3.5
reptile-2023,"Reptile",2023,2.5
io-capitano,"Io Capitano",2023,4
the-nun-ii,"The Nun II",2023,2.5
hit-man-2023,"Hit Man",2023,2.5
priscilla,"Priscilla",2023,3.5
the-killer-2023,"The Killer",2023,3.5
maestro-2023,"Maestro",2023,3
all-of-us-strangers,"All of Us Strangers",2023,3.5
poor-things-2023,"Poor Things",2023,5
the-wonderful-story-of-henry-sugar,"The Wonderful Story of Henry Sugar",2023,2.5
the-bikeriders,"The Bikeriders",2023,3.5
ferrari-2023,"Ferrari",2023,3
saltburn,"Saltburn",2023,3
the-holdovers,"The Holdovers",2023,3.5
dogman-2023,"Dogman",2023,1.5
slotherhouse,"Slotherhouse",2023,2
the-equalizer-3,"The Equalizer 3",2023,2
vacation-friends-2,"Vacation Friends 2",2023,1.5
strays-2023,"Strays",2023,1
the-invisible-fight,"The Invisible Fight",2023,2
we-are-zombies,"We Are Zombies",2023,3
heart-of-stone-2023,"Heart of Stone",2023,1.5
the-last-voyage-of-the-demeter,"The Last Voyage of the Demeter",2023,2.5
the-moon-2023,"The Moon",2023,3
rehragout-rendezvous,"Rehragout-Rendezvous",2023,3
teenage-mutant-ninja-turtles-mutant-mayhem,"Teenage Mutant Ninja Turtles: Mutant Mayhem",2023,3.5
cobweb-2023,"Cobweb",2023,3
blue-beetle,"Blue Beetle",2023,3
gran-turismo,"Gran Turismo",2023,1.5
the-boy-and-the-heron,"The Boy and the Heron",2023,4
oppenheimer-2023,"Oppenheimer",2023,2.5
barbie,"Barbie",2023,2.5
red-rooms,"Red Rooms",2023,2.5
sound-of-freedom,"Sound of Freedom",2023,2.5
shock-2023,"Shock",2023,3.5
muscles-mayhem-an-unauthorized-story-of-american-gladiators,"Muscles & Mayhem: An Unauthorized Story of American Gladiators",2023,3.5
wham-2023,"WHAM!",2023,3.5
god-is-a-bullet,"God Is a Bullet",2023,2
secret-invasion,"Secret Invasion",2023,1.5
mission-impossible-dead-reckoning,"Mission: Impossible – Dead Reckoning",2023,3.5
mayhem-2023,"Mayhem!",2023,3.5
black-mirror-demon-79,"Black Mirror: Demon 79",2023,3.5
black-mirror-loch-henry,"Black Mirror: Loch Henry",2023,3
black-mirror-joan-is-awful,"Black Mirror: Joan Is Awful",2023,1.5
no-hard-feelings-2023,"No Hard Feelings",2023,2.5
they-cloned-tyrone,"They Cloned Tyrone",2023,4
nimona-2023,"Nimona",2023,3.5
iss,"I.S.S.",2023,3
the-flash,"The Flash",2023,3
milli-vanilli,"Milli Vanilli",2023,3
meg-2-the-trench,"Meg 2: The Trench",2023,2
extraction-2,"Extraction 2",2023,2
arnold-2023,"Arnold",2023,3.5
spider-man-across-the-spider-verse,"Spider-Man: Across the Spider-Verse",2023,4.5
transformers-rise-of-the-beasts,"Transformers: Rise of the Beasts",2023,2
asteroid-city,"Asteroid City",2023,3
the-boogeyman,"The Boogeyman",2023,3.5
sleep-2023,"Sleep",2023,3.5
anatomy-of-a-fall,"Anatomy of a Fall",2023,4.5
mars-express,"Mars Express",2023,4
depp-v-heard,"Depp V Heard",2023,4
robot-dreams,"Robot Dreams",2023,3.5
may-december,"May December",2023,4
killers-of-the-flower-moon,"Killers of the Flower Moon",2023,3.5
the-zone-of-interest,"The Zone of Interest",2023,5
vincent-must-die,"Vincent Must Die",2023,3.5
indiana-jones-and-the-dial-of-destiny,"Indiana Jones and the Dial of Destiny",2023,2.5
fast-x,"Fast X",2023,2
the-little-mermaid-2023,"The Little Mermaid",2023,2.5
the-mother-2023,"The Mother",2023,1.5
star-wars-visions-aaus-song,"Star Wars: Visions – Aau's Song",2023,3
the-pit-2023,"Star Wars: Visions – The Pit",2023,2.5
star-wars-visions-the-bandits-of-golak,"Star Wars: Visions – The Bandits of Golak",2023,2.5
star-wars-visions-the-spy-dancer,"Star Wars: Visions – The Spy Dancer",2023,4
star-wars-visions-journey-to-the-dark-head,"Star Wars: Visions – Journey to the Dark Head",2023,3.5
star-wars-visions-i-am-your-mother,"Star Wars: Visions – I Am Your Mother",2023,3
star-wars-visions-in-the-stars,"Star Wars: Visions – In the Stars",2023,3
star-wars-visions-screechers-reach,"Star Wars: Visions – Screecher's Reach",2023,4
star-wars-visions-sith,"Star Wars: Visions – Sith",2023,3.5
maggie-simpson-in-rogue-not-quite-one,"Maggie Simpson in ""Rogue Not Quite One""",2023,1
mother-may-i,"Mother, May I?",2023,2.5
guardians-of-the-galaxy-vol-3,"Guardians of the Galaxy Vol. 3",2023,2.5
blood-gold,"Blood & Gold",2023,2
dead-ringers-2023,"Dead Ringers",2023,3
peter-pan-wendy,"Peter Pan & Wendy",2023,1.5
guy-ritchies-the-covenant,"Guy Ritchie's The Covenant",2023,2.5
ghosted-2023,"Ghosted",2023,2
boom-boom-the-world-vs-boris-becker,"Boom! Boom! The World vs Boris Becker",2023,4
the-popes-exorcist,"The Pope's Exorcist",2023,2.5
beau-is-afraid,"Beau Is Afraid",2023,4
the-super-mario-bros-movie,"The Super Mario Bros. Movie",2023,3
manta-manta-legacy,"Manta, Manta: Legacy",2023,0.5
renfield,"Renfield",2023,3.5
are-you-there-god-its-me-margaret,"Are You There God? It's Me, Margaret.",2023,4
air-2023,"Air",2023,3
